,len_01_norm_unicode,len_01_norm_unicode,len_02_dehyphen,len_02_dehyphen,len_03_strip_summary,len_03_strip_summary,len_04_smart_join,len_04_smart_join,len_05_cut_from_od,len_05_cut_from_od,len_06_norm_orden_dia,len_06_norm_orden_dia,len_07_strip_roster_stage,len_07_strip_roster_stage,len_08_strip_procedural,len_08_strip_procedural,len_09_postfix,len_09_postfix,len_10_after_legal_cut,len_10_after_legal_cut,len_11_final,len_11_final,n_legal_blocks,n_legal_blocks,ratio_after_legal,ratio_after_legal,ratio_after_procedural,ratio_after_procedural,ratio_after_summary,ratio_after_summary
run_label,curr,prev,curr,prev,curr,prev,curr,prev,curr,prev,curr,prev,curr,prev,curr,prev,curr,prev,curr,prev,curr,prev,curr,prev,curr,prev,curr,prev,curr,prev
file_name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49_2024-03-06_crr.txt,131332,131332,131332,131332,129202,129202,129149,129149,129149,129149,127189,127189,8513,8513,8513,8513,8513,8513,5025,5025,5025,5025,1,1,0.590273699048514,0.590273699048514,1.0,1.0,0.9837815612341242,0.9837815612341242
49_2024-03-12_crr.txt,160902,160902,160902,160902,157383,157383,157360,157360,157360,157360,155397,155397,115,115,115,115,115,115,115,115,116,116,0,0,1.0,1.0,1.0,1.0,0.9781295446918,0.9781295446918
49_2024-03-13_crr.txt,144132,144132,144132,144132,140535,140535,140453,140453,140453,140453,136232,136232,41317,41317,41317,41317,41317,41317,996,996,996,996,11,11,0.024106300070189,0.024106300070189,1.0,1.0,0.9750437099325618,0.9750437099325618
49_2024-04-02_crr.txt,249447,249447,249447,249447,245870,245870,245798,245798,245798,245798,244399,244399,101461,101461,101133,101133,100931,100931,53090,53090,53090,53090,5,5,0.5260029128810771,0.5260029128810771,0.9967672307586166,0.9967672307586166,0.9856602805405555,0.9856602805405555
49_2024-04-03_crr.txt,396284,396284,396284,396284,210020,210020,209959,209959,50429,50429,50429,50429,50409,50409,50409,50409,50397,50397,37611,37611,37611,37611,3,3,0.7462944222870409,0.7462944222870409,1.0,1.0,0.529973453381918,0.529973453381918
49_2024-04-04_crr.txt,4687,4687,4687,4687,4032,4032,4028,4028,4028,4028,3833,3833,273,273,273,273,273,273,273,273,274,274,0,0,1.0,1.0,1.0,1.0,0.8602517601877534,0.8602517601877534
49_2024-04-09_crr.txt,171114,171114,171114,171114,168604,168604,168551,168551,64721,64721,64721,64721,64549,64549,63845,63845,63417,63417,40116,40116,40116,40116,9,9,0.6325748616301623,0.6325748616301623,0.9890935568327937,0.9890935568327937,0.9853314164825788,0.9853314164825788
49_2024-04-10_crr.txt,113321,113321,113321,113321,113321,113321,113285,113285,26113,26113,26113,26113,26016,26016,26016,26016,25740,25740,12062,12062,12062,12062,2,2,0.4686091686091686,0.4686091686091686,1.0,1.0,1.0,1.0
49_2024-04-16_crr.txt,183720,183720,183720,183720,182003,182003,181962,181962,102652,102652,102652,102652,102293,102293,101422,101422,100919,100919,90660,90660,90660,90660,2,2,0.8983442166489958,0.8983442166489958,0.9914852433695364,0.9914852433695364,0.990654256477248,0.990654256477248
49_2024-04-17_crr.txt,201160,201160,201160,201160,193322,193322,193216,193216,193069,193069,193069,193069,147197,147197,144787,144787,142152,142152,89695,89695,89695,89695,22,22,0.6309795148854747,0.6309795148854747,0.9836273837102658,0.9836273837102658,0.9610359912507456,0.9610359912507456
49_2024-04-17_crr_6755.txt,29164,29164,29164,29164,28083,28083,28077,28077,28077,28077,27950,27950,1575,1575,1575,1575,1575,1575,1575,1575,1576,1576,0,0,1.0,1.0,1.0,1.0,0.9629337539432176,0.9629337539432176
49_2024-05-07_crr.txt,362562,362562,362562,362562,360065,360065,359917,359917,359917,359917,355352,355352,252691,252691,249955,249955,245944,245944,152783,152783,152783,152783,17,17,0.6212105194678463,0.6212105194678463,0.9891725467072432,0.9891725467072432,0.9931129020691634,0.9931129020691634
49_2024-05-08_crr.txt,210098,210098,210098,210098,210098,210098,210053,210053,685,685,685,685,685,685,685,685,685,685,685,685,685,685,0,0,1.0,1.0,1.0,1.0,1.0,1.0
49_2024-05-14_crr.txt,380727,380727,380727,380727,377317,377317,377171,377171,40558,40558,40558,40558,40533,40533,40533,40533,40533,40533,5613,5613,5613,5613,6,6,0.1384797572348456,0.1384797572348456,1.0,1.0,0.9910434510817462,0.9910434510817462
49_2024-05-15_crr.txt,499254,499254,499254,499254,499254,499254,499370,499370,346548,346548,346548,346548,346467,346467,346467,346467,346467,346467,301288,301288,301288,301288,12,12,0.8696008566472421,0.8696008566472421,1.0,1.0,1.0,1.0
49_2024-06-04_crr.txt,352449,352449,352449,352449,326051,326051,325931,325931,325931,325931,325912,325912,256778,256778,255313,255313,251890,251890,190014,190014,190014,190014,15,15,0.7543530906348009,0.7543530906348009,0.9942946825662634,0.9942946825662634,0.9251012203184008,0.9251012203184008
49_2024-06-05_crr.txt,370769,370769,370769,370769,370253,370253,370168,370168,139382,139382,139382,139382,139331,139331,139321,139321,139121,139121,16363,16363,16363,16363,12,12,0.1176170384054168,0.1176170384054168,0.999928228463156,0.999928228463156,0.998608297888982,0.998608297888982
49_2024-07-02_crr.txt,127381,127381,127381,127381,122690,122690,122644,122644,122644,122644,120904,120904,6091,6091,6091,6091,6091,6091,310,310,310,310,1,1,0.0508947627647348,0.0508947627647348,1.0,1.0,0.9631734717108515,0.9631734717108515
49_2024-07-09_crr.txt,21372,21372,21372,21372,20562,20562,20553,20553,20553,20553,20541,20541,114,114,114,114,114,114,114,114,115,115,0,0,1.0,1.0,1.0,1.0,0.9620999438517688,0.9620999438517688
49_2024-07-16_crr.txt,250183,250183,250183,250183,245822,245822,245750,245750,245750,245750,245730,245730,75996,75996,75954,75954,75771,75771,41580,41580,41580,41580,2,2,0.5487587599477373,0.5487587599477373,0.9994473393336492,0.9994473393336492,0.9825687596679232,0.9825687596679232
49_2024-07-17_crr.txt,159040,159040,159040,159040,153666,153666,153624,153624,153624,153624,151706,151706,92378,92378,92378,92378,92378,92378,861,861,861,861,7,7,0.0093204009612678,0.0093204009612678,1.0,1.0,0.966209758551308,0.966209758551308
49_2024-08-06_crr.txt,551766,551766,551766,551766,551766,551766,551709,551709,339389,339389,339389,339389,339373,339373,339373,339373,339355,339355,128799,128799,128799,128799,4,4,0.379540599077662,0.379540599077662,1.0,1.0,1.0,1.0
49_2024-08-07_crr.txt,195545,195545,195545,195545,195545,195545,195525,195525,189226,189226,189226,189226,188565,188565,188100,188100,186896,186896,186896,186896,186896,186896,0,0,1.0,1.0,0.9975340068411424,0.9975340068411424,1.0,1.0
49_2024-08-07_crr_6789.txt,811998,811998,811998,811998,802004,802004,801643,801643,373264,373264,373264,373264,373264,373264,373264,373264,373264,373264,373264,373264,373264,373264,0,0,1.0,1.0,1.0,1.0,0.9876920879115466,0.9876920879115466
49_2024-08-13_crr.txt,281495,281495,281495,281495,279857,279857,279809,279809,101385,101385,101385,101385,101355,101355,101355,101355,101343,101343,45217,45217,45217,45217,8,8,0.4461778317200004,0.4461778317200004,1.0,1.0,0.9941810689355052,0.9941810689355052
49_2024-08-14_crr.txt,58634,58634,58634,58634,53596,53596,53573,53573,53573,53573,52878,52878,50134,50134,48836,48836,47013,47013,19367,19367,19367,19367,5,5,0.4119498862016889,0.4119498862016889,0.97410938684326,0.97410938684326,0.9140771565985606,0.9140771565985606
49_2024-08-14_crr_6798.txt,303370,303370,303370,303370,299583,299583,299521,299521,299521,299521,298991,298991,33762,33762,33762,33762,33756,33756,138,138,138,138,3,3,0.0040881621045147,0.0040881621045147,1.0,1.0,0.9875168935623166,0.9875168935623166
49_2024-09-03_crr.txt,387146,387146,387146,387146,236619,236619,236565,236565,87640,87640,87640,87640,87619,87619,87619,87619,87602,87602,22716,22716,22716,22716,1,1,0.2593091481929636,0.2593091481929636,1.0,1.0,0.6111880272558673,0.6111880272558673
49_2024-09-04_crr.txt,499772,499772,499772,499772,499772,499772,499701,499701,281864,281864,281864,281864,280380,280380,277126,277126,274088,274088,222648,222648,222648,222648,18,18,0.8123230495315373,0.8123230495315373,0.9883943219915828,0.9883943219915828,1.0,1.0
49_2024-09-10_crr.txt,107178,107178,107178,107178,106509,106509,106483,106483,106483,106483,106464,106464,13640,13640,13325,13325,13325,13325,414,414,414,414,4,4,0.0310694183864915,0.0310694183864915,0.9769061583577712,0.9769061583577712,0.9937580473604658,0.9937580473604658
49_2024-09-10_crr_6813.txt,708247,708247,708247,708247,702212,702212,702474,702474,355937,355937,355937,355937,355862,355862,355862,355862,355844,355844,287244,287244,287244,287244,13,13,0.8072188936725082,0.8072188936725082,1.0,1.0,0.9914789614357704,0.9914789614357704
49_2024-09-10_crr_6814.txt,13437,13437,13437,13437,13437,13437,13434,13434,13434,13434,11765,11765,13,13,13,13,13,13,13,13,14,14,0,0,1.0,1.0,1.0,1.0,1.0,1.0
49_2024-09-11_crr.txt,1298960,1298960,1298960,1298960,1284406,1284406,1284702,1284702,835736,835736,835736,835736,835612,835612,835612,835612,835612,835612,633506,633506,633506,633506,14,14,0.7581341579584784,0.7581341579584784,1.0,1.0,0.9887956519061404,0.9887956519061404
49_2024-09-11_crr_6817.txt,39404,39404,39404,39404,39404,39404,39383,39383,39383,39383,37962,37962,5085,5085,5085,5085,5085,5085,3346,3346,3346,3346,1,1,0.6580137659783677,0.6580137659783677,1.0,1.0,1.0,1.0
49_2024-12-10_crr.txt,121031,121031,121031,121031,117376,117376,117342,117342,117342,117342,116673,116673,14270,14270,14250,14250,14078,14078,8485,8485,8485,8485,1,1,0.6027134536155704,0.6027134536155704,0.9985984583041344,0.9985984583041344,0.9698011253315266,0.9698011253315266
49_2024-12-17_crr.txt,27316,27316,27316,27316,23517,23517,23509,23509,23509,23509,22034,22034,2264,2264,2264,2264,2264,2264,2264,2264,2265,2265,0,0,1.0,1.0,1.0,1.0,0.8609240005857373,0.8609240005857373
49_2025-02-10_crr.txt,76527,76527,76527,76527,73658,73658,73635,73635,73635,73635,73423,73423,8102,8102,8102,8102,8102,8102,1376,1376,1376,1376,3,3,0.169834608738583,0.169834608738583,1.0,1.0,0.9625099638036247,0.9625099638036247
49_2025-02-10_crr_6843.txt,51012,51012,51012,51012,51012,51012,50989,50989,50989,50989,50576,50576,3550,3550,3550,3550,3550,3550,3550,3550,3551,3551,0,0,1.0,1.0,1.0,1.0,1.0,1.0
49_2025-02-10_crr_6844.txt,76527,76527,76527,76527,73658,73658,73635,73635,73635,73635,73423,73423,8102,8102,8102,8102,8102,8102,1376,1376,1376,1376,3,3,0.169834608738583,0.169834608738583,1.0,1.0,0.9625099638036247,0.9625099638036247
49_2025-02-10_crr_6846.txt,51012,51012,51012,51012,51012,51012,50989,50989,50989,50989,50576,50576,3550,3550,3550,3550,3550,3550,3550,3550,3551,3551,0,0,1.0,1.0,1.0,1.0,1.0,1.0
50_2025-02-18_crr.txt,363172,363172,363172,363172,359137,359137,358948,358948,241247,241247,241247,241247,240115,240115,239203,239203,237488,237488,129575,129575,129575,129575,5,5,0.5456065148554874,0.5456065148554874,0.9962018199612686,0.9962018199612686,0.9888895619706364,0.9888895619706364
50_2025-03-05_crr.txt,114358,114358,114358,114358,111504,111504,111471,111471,111471,111471,111459,111459,2857,2857,2857,2857,2857,2857,842,842,842,842,1,1,0.2947147357367868,0.2947147357367868,1.0,1.0,0.9750432851221602,0.9750432851221602
50_2025-03-11_crr.txt,149023,149023,149023,149023,148326,148326,148111,148111,10948,10948,10948,10948,10938,10938,10938,10938,10938,10938,3192,3192,3192,3192,2,2,0.2918266593527153,0.2918266593527153,1.0,1.0,0.995322869624152,0.995322869624152
50_2025-03-12_crr.txt,203286,203286,203286,203286,198824,198824,198629,198629,198629,198629,198609,198609,8965,8965,8965,8965,8953,8953,2205,2205,2205,2205,2,2,0.2462861610633307,0.2462861610633307,1.0,1.0,0.9780506281790188,0.9780506281790188
50_2025-03-18_crr.txt,258669,258669,258669,258669,258669,258669,258469,258469,66155,66155,66155,66155,66140,66140,66140,66140,66134,66134,41516,41516,41516,41516,5,5,0.6277557685910424,0.6277557685910424,1.0,1.0,1.0,1.0
50_2025-04-01_crr.txt,206714,206714,206714,206714,206153,206153,206099,206099,56984,56984,56984,56984,56964,56964,56964,56964,56964,56964,2724,2724,2724,2724,3,3,0.0478196755845797,0.0478196755845797,1.0,1.0,0.9972861054403668,0.9972861054403668
50_2025-04-02_crr.txt,233017,233017,233017,233017,226874,226874,226307,226307,226307,226307,226288,226288,26097,26097,26097,26097,26091,26091,7854,7854,7854,7854,2,2,0.3010233413820857,0.3010233413820857,1.0,1.0,0.9736371166052262,0.9736371166052262
50_2025-04-09_crr.txt,95526,95526,95526,95526,90424,90424,90396,90396,90396,90396,90377,90377,2117,2117,2117,2117,2117,2117,2117,2117,2118,2118,0,0,1.0,1.0,1.0,1.0,0.9465904570483428,0.9465904570483428
50_2025-04-09_crr_6873.txt,42651,42651,42651,42651,41836,41836,41820,41820,41820,41820,38250,38250,8062,8062,8062,8062,8062,8062,4108,4108,4108,4108,1,1,0.5095509799057306,0.5095509799057306,1.0,1.0,0.9808914210686736,0.9808914210686736
50_2025-04-23_crr.txt,83707,83707,83707,83707,78497,78497,78488,78488,13274,13274,13274,13274,13269,13269,13269,13269,13269,13269,13269,13269,13269,13269,0,0,1.0,1.0,1.0,1.0,0.9377590882482948,0.9377590882482948
50_2025-05-06_crr.txt,356832,356832,356832,356832,351073,351073,350967,350967,350967,350967,350947,350947,43194,43194,42866,42866,42842,42842,7528,7528,7528,7528,5,5,0.175715419448205,0.175715419448205,0.992406352734176,0.992406352734176,0.983860752398888,0.983860752398888
50_2025-05-13_crr.txt,78150,78150,78150,78150,73659,73659,73645,73645,73645,73645,71675,71675,41833,41833,41813,41813,41337,41337,11561,11561,11561,11561,3,3,0.279676802864262,0.279676802864262,0.999521908541104,0.999521908541104,0.9425335892514396,0.9425335892514396
50_2025-05-22_crr.txt,112460,112460,112460,112460,112460,112460,112428,112428,112428,112428,109538,109538,22951,22951,22951,22951,22939,22939,260,260,260,260,5,5,0.0113344086490256,0.0113344086490256,1.0,1.0,1.0,1.0
50_2025-05-28_crr.txt,679054,679054,679054,679054,675100,675100,674967,674967,288078,288078,288078,288078,288042,288042,288042,288042,288042,288042,108772,108772,108772,108772,2,2,0.3776254851723012,0.3776254851723012,1.0,1.0,0.9941771935663438,0.9941771935663438
50_2025-06-03_crr.txt,101373,101373,101373,101373,95964,95964,95914,95914,95914,95914,92967,92967,31129,31129,31109,31109,30744,30744,11051,11051,11051,11051,3,3,0.3594522508456935,0.3594522508456935,0.9993575122875776,0.9993575122875776,0.9466425971412508,0.9466425971412508
50_2025-06-04_crr.txt,129378,129378,129378,129378,124312,124312,124285,124285,124285,124285,121413,121413,13717,13717,13697,13697,13349,13349,10505,10505,10505,10505,1,1,0.786950333358304,0.786950333358304,0.9985419552380258,0.9985419552380258,0.96084342005596,0.96084342005596
50_2025-06-10_crr.txt,89101,89101,89101,89101,85084,85084,85055,85055,85055,85055,82967,82967,10311,10311,10311,10311,10311,10311,10311,10311,10312,10312,0,0,1.0,1.0,1.0,1.0,0.9549163309053772,0.9549163309053772
50_2025-06-17_crr.txt,554626,554626,554626,554626,552282,552282,552201,552201,71035,71035,71035,71035,71035,71035,71035,71035,71029,71029,71029,71029,71029,71029,0,0,1.0,1.0,1.0,1.0,0.995773728602698,0.995773728602698
50_2025-06-17_crr_6906.txt,161348,161348,161348,161348,161348,161348,161322,161322,100107,100107,100107,100107,100082,100082,100082,100082,100064,100064,88990,88990,88990,88990,1,1,0.8893308282699073,0.8893308282699073,1.0,1.0,1.0,1.0
50_2025-07-01_crr.txt,128324,128324,128324,128324,121425,121425,121377,121377,121377,121377,121358,121358,98803,98803,98224,98224,96805,96805,80687,80687,80687,80687,3,3,0.8335003357264604,0.8335003357264604,0.9941398540530146,0.9941398540530146,0.946237648452355,0.946237648452355
50_2025-07-02_crr.txt,252417,252417,252417,252417,250723,250723,250687,250687,250687,250687,250668,250668,24450,24450,24450,24450,24438,24438,135,135,135,135,2,2,0.0055241836484164,0.0055241836484164,1.0,1.0,0.993288883078398,0.993288883078398
50_2025-07-08_crr.txt,134502,134502,134502,134502,129589,129589,129574,129574,129574,129574,129555,129555,12653,12653,12653,12653,12653,12653,228,228,228,228,3,3,0.0180194420295582,0.0180194420295582,1.0,1.0,0.9634726621165484,0.9634726621165484
50_2025-07-15_crr.txt,56407,56407,56407,56407,53010,53010,53006,53006,53006,53006,52790,52790,38840,38840,38820,38820,38525,38525,12230,12230,12230,12230,4,4,0.3174561972744971,0.3174561972744971,0.9994850669412976,0.9994850669412976,0.9397769780346412,0.9397769780346412
